sale_id,sale_type,sales_channel,product_name,product_category,product_brand,customer_name,customer_email,customer_country,customer_city,customer_gender,customer_segment,quantity,unit_price,cost_price,discount,store_location,store_region,store_manager,sale_date,order_timestamp,delivery_date,order_status
9125,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,John Lopez,john.lopez25@proton.me,CHINA,Beijing,FEMALE,REGULAR,3,459.0,318.88,0.0,CHINA,SOUTH,Li Chen,2017-05-23,2017-05-23 18:04:51,2017-06-01,COMPLETED
9126,ON-LINE,WEB,WATCH,WEARABLE,Apple,William Miller,william.miller2@icloud.com,INDIA,Mumbai,OTHER,REGULAR,2,255.0,198.1,76.5,CHINA,EAST,Wei Zhang,10/30/2016,2016-10-30 18:26:18,2016-11-02,COMPLETED
9127,ON-LINE,MOBILE_APP,WATCH,WEARABLE,Apple,Abigail Perez,abigail.perez19@proton.me,USA,San Jose,MALE,REGULAR,1,270.0,208.11,27.0,CHINA,EAST,Wei Zhang,10/11/2017,2017-10-11 21:44:27,2017-10-17,COMPLETED
9128,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Giant,David Johnson,david.johnson98@icloud.com,ITALY,Milan,MALE,STUDENT,1,1110.0,674.74,0.0,USA,WEST,Jay Smith,05/09/2015,2015-05-09 12:51:27,2015-05-16,COMPLETED
9129,ON-LINE,WEB,IPAD,TABLET,Apple,Joseph Walker,joseph.walker75@yahoo.com,CHINA,Shenzhen,FEMALE,REGULAR,1,1012.0,760.4,0.0,CANADA,WEST,Noah Bennett,2015-06-29,2015-06-29 15:50:39,2015-07-07,COMPLETED
9130,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Cannondale,Matthew Anderson,matthew.anderson17@gmail.com,GERMANY,Berlin,FEMALE,REGULAR,2,459.0,303.85,45.9,CANADA,WEST,Noah Bennett,09/05/2015,2015-09-05 09:55:45,2015-09-12,COMPLETED
9131,IN-STORE,STORE,SCOOTER,MOBILITY,Xiaomi,Rahul Moreau,rahul.moreau11@outlook.com,USA,New York,MALE,REGULAR,2,315.0,194.81,0.0,CANADA,WEST,Emily Chen,2017-09-20,2017-09-20 17:57:48,2017-09-21,COMPLETED
9132,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Sony,John Lopez,john.lopez25@proton.me,CHINA,Beijing,FEMALE,REGULAR,3,370.0,232.69,0.0,USA,EAST,Linda Parker,2017-01-29,2017-01-29 10:24:57,2017-02-04,COMPLETED
9133,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,George Taylor,george.taylor81@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,2,948.0,598.09,379.2,CHINA,SOUTH,Li Chen,2016-12-29,2016-12-29 14:46:58,2016-12-31,COMPLETED
9134,ON-LINE,WEB,IPAD,TABLET,Apple,Hans Martin,hans.martin76@yahoo.com,CANADA,Vancouver,FEMALE,STUDENT,1,783.0,495.55,0.0,CANADA,CENTRAL,Noah Bennett,01/19/2017,2017-01-19 17:15:16,2017-01-24,COMPLETED
9135,ON-LINE,WEB,WATCH,WEARABLE,Garmin,Sophia Martin,sophia.martin74@gmail.com,USA,New York,MALE,STUDENT,1,741.0,525.66,0.0,CHINA,EAST,Li Chen,2015-07-17,2015-07-17 17:24:49,2015-07-20,COMPLETED
9136,ON-LINE,WEB,TV,ELECTRONICS,Samsung,Lucas Evans,lucas.evans5@yahoo.com,GERMANY,Hamburg,MALE,STUDENT,1,1841.0,1199.9,0.0,USA,WEST,Linda Parker,2016-05-06,2016-05-06 10:50:30,2016-05-13,COMPLETED
9137,ON-LINE,WEB,IPAD,TABLET,Apple,Sophia Turner,sophia.turner56@outlook.com,CHINA,Beijing,FEMALE,REGULAR,1,405.0,321.01,0.0,CANADA,WEST,Emily Chen,05/16/2016,2016-05-16 21:01:52,2016-05-23,COMPLETED
9138,ON-LINE,WEB,IPHONE,MOBILE,Apple,Sophie Jones,sophie.jones27@outlook.com,CHINA,Beijing,MALE,REGULAR,1,969.0,664.12,0.0,USA,WEST,Linda Parker,2016-06-24,2016-06-24 18:54:13,2016-07-02,COMPLETED
9139,IN-STORE,STORE,IPHONE,MOBILE,Apple,Sebastian Weber,sebastian.weber94@icloud.com,CANADA,Vancouver,FEMALE,PREMIUM,2,1409.0,847.38,0.0,ENGLAND,NORTH,Oliver Reed,08/25/2017,2017-08-25 14:45:25,2017-08-29,COMPLETED
9140,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,David Carter,david.carter96@icloud.com,FRANCE,Paris,OTHER,REGULAR,3,398.0,253.5,179.1,USA,EAST,Linda Parker,11/01/2016,2016-11-01 14:12:20,2016-11-09,COMPLETED
9141,IN-STORE,STORE,BIKE,MOBILITY,Giant,Ella Green,ella.green35@outlook.com,CHINA,Beijing,MALE,REGULAR,2,690.0,477.11,138.0,CANADA,WEST,Noah Bennett,10/31/2015,2015-10-31 20:01:06,2015-10-31,COMPLETED
9142,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Apple,Sarah White,sarah.white83@outlook.com,USA,San Jose,FEMALE,REGULAR,2,84.0,55.45,0.0,USA,EAST,Linda Parker,2016-11-08,2016-11-08 20:07:22,2016-11-10,COMPLETED
9143,IN-STORE,STORE,HELMET,ACCESSORY,Bell,James Miller,james.miller92@outlook.com,CHINA,Shanghai,FEMALE,REGULAR,2,161.0,128.25,16.1,USA,WEST,Linda Parker,2015-07-13,2015-07-13 14:46:06,2015-07-15,COMPLETED
9144,IN-STORE,STORE,WATCH,WEARABLE,Samsung,John Stewart,john.stewart74@outlook.com,CHINA,Beijing,FEMALE,REGULAR,4,617.0,467.52,246.8,ENGLAND,SOUTH,Grace Turner,06/15/2015,2015-06-15 18:37:38,2015-06-20,COMPLETED
9145,ON-LINE,WEB,WATCH,WEARABLE,Samsung,Pierre Brown,pierre.brown21@proton.me,USA,New York,MALE,REGULAR,1,781.0,613.0,39.05,CHINA,SOUTH,Li Chen,07/28/2017,2017-07-28 16:45:08,2017-08-02,COMPLETED
9146,ON-LINE,WEB,IPAD,TABLET,Apple,George Taylor,george.taylor81@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,1,578.0,445.31,0.0,USA,EAST,Jay Smith,2015-06-12,2015-06-12 13:27:07,2015-06-12,COMPLETED
9147,ON-LINE,WEB,EBIKE,MOBILITY,Trek,Luca Taylor,luca.taylor78@proton.me,INDIA,Bengaluru,FEMALE,REGULAR,1,2250.0,1452.3,112.5,CHINA,EAST,Li Chen,2016-02-18,2016-02-18 08:13:19,2016-02-20,COMPLETED
9148,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Cannondale,Sophia Liu,sophia.liu46@icloud.com,USA,San Jose,MALE,REGULAR,1,709.0,493.29,0.0,ENGLAND,SOUTH,Grace Turner,10/20/2016,2016-10-20 09:46:29,2016-10-26,COMPLETED
9149,ON-LINE,WEB,IPHONE,MOBILE,Apple,Matthew Phillips,matthew.phillips68@proton.me,GERMANY,Berlin,MALE,REGULAR,3,1368.0,913.0,0.0,USA,EAST,Jay Smith,12/18/2016,2016-12-18 21:20:49,2016-12-18,COMPLETED
9150,ON-LINE,WEB,TV,ELECTRONICS,Samsung,Hans Martin,hans.martin76@yahoo.com,CANADA,Vancouver,FEMALE,STUDENT,1,1588.0,1171.72,158.8,USA,EAST,Linda Parker,02/28/2015,2015-02-28 13:27:28,2015-03-01,COMPLETED
9151,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Camila Smith,camila.smith55@icloud.com,CHINA,Shenzhen,MALE,PREMIUM,1,2367.0,1527.47,355.05,USA,WEST,Jay Smith,2015-06-03,2015-06-03 12:00:20,2015-06-03,COMPLETED
9152,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Apple,Francesca Perez,francesca.perez95@gmail.com,ITALY,Rome,MALE,REGULAR,3,104.0,68.14,62.4,USA,EAST,Jay Smith,2017-10-12,2017-10-12 20:54:11,2017-10-21,COMPLETED
9153,IN-STORE,STORE,WATCH,WEARABLE,Samsung,Sofia Muller,sofia.muller27@icloud.com,USA,New York,FEMALE,PREMIUM,2,729.0,452.16,218.7,ENGLAND,NORTH,Grace Turner,08/27/2016,2016-08-27 12:08:02,2016-08-27,COMPLETED
9154,ON-LINE,WEB,IPHONE,MOBILE,Apple,Samuel Smith,samuel.smith53@icloud.com,ITALY,Rome,FEMALE,REGULAR,2,953.0,619.76,190.6,USA,WEST,Jay Smith,11/06/2017,2017-11-06 13:43:56,2017-11-07,COMPLETED
9155,ON-LINE,MOBILE_APP,MACBOOK,COMPUTERS,Apple,Ava Fischer,ava.fischer31@outlook.com,CHINA,Shenzhen,FEMALE,REGULAR,1,2557.0,1591.11,255.7,USA,WEST,Linda Parker,09/24/2017,2017-09-24 11:54:25,2017-09-30,COMPLETED
9156,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,William Thomas,william.thomas35@yahoo.com,ITALY,Rome,FEMALE,STUDENT,1,1939.0,1188.42,96.95,USA,EAST,Jay Smith,2017-10-06,2017-10-06 14:09:18,2017-10-09,COMPLETED
9157,IN-STORE,STORE,HELMET,ACCESSORY,Specialized,Ethan Phillips,ethan.phillips38@gmail.com,CANADA,Vancouver,MALE,REGULAR,1,84.0,55.34,0.0,CHINA,SOUTH,Li Chen,2017-11-28,2017-11-28 12:18:52,2017-12-07,COMPLETED
9158,IN-STORE,STORE,IPHONE,MOBILE,Apple,Francesca Williams,francesca.williams43@outlook.com,USA,Chicago,MALE,REGULAR,1,1297.0,998.05,0.0,USA,WEST,Jay Smith,03/22/2015,2015-03-22 14:35:40,2015-03-26,COMPLETED
9159,IN-STORE,STORE,COMPUTER,COMPUTERS,Dell,Anna Martin,anna.martin85@proton.me,CANADA,Vancouver,FEMALE,PREMIUM,1,1919.0,1485.02,0.0,CANADA,WEST,Emily Chen,09/28/2015,2015-09-28 19:27:55,2015-10-04,COMPLETED
9160,IN-STORE,STORE,TV,ELECTRONICS,Samsung,Emma Hall,emma.hall83@yahoo.com,USA,Chicago,FEMALE,STUDENT,2,794.0,560.37,0.0,CANADA,CENTRAL,Noah Bennett,03/14/2016,2016-03-14 08:00:33,2016-03-18,COMPLETED
9161,ON-LINE,MOBILE_APP,TV,ELECTRONICS,LG,Camila Lewis,camila.lewis51@yahoo.com,CANADA,Vancouver,MALE,REGULAR,1,1678.0,1049.14,167.8,USA,WEST,Linda Parker,2015-07-18,2015-07-18 18:38:19,2015-07-23,COMPLETED
9162,ON-LINE,WEB,BIKE,MOBILITY,Trek,Miguel Allen,miguel.allen95@proton.me,GERMANY,Munich,MALE,PREMIUM,1,1141.0,765.71,0.0,USA,WEST,Linda Parker,08/25/2016,2016-08-25 15:05:26,2016-08-26,COMPLETED
9163,ON-LINE,WEB,TV,ELECTRONICS,Samsung,James Hall,james.hall67@proton.me,ENGLAND,Manchester,MALE,REGULAR,1,1263.0,927.24,0.0,USA,EAST,Jay Smith,2016-11-08,2016-11-08 09:42:45,2016-11-13,COMPLETED
9164,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Karl Hall,karl.hall17@icloud.com,ENGLAND,Manchester,FEMALE,REGULAR,4,111.0,68.97,0.0,CHINA,EAST,Wei Zhang,2017-11-30,2017-11-30 21:58:46,2017-12-01,COMPLETED
9165,ON-LINE,WEB,SCOOTER,MOBILITY,Segway,Camila Collins,camila.collins49@yahoo.com,CANADA,Toronto,MALE,REGULAR,1,730.0,548.95,36.5,CHINA,SOUTH,Wei Zhang,12/04/2015,2015-12-04 16:13:58,2015-12-04,COMPLETED
9166,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Harper Perez,harper.perez56@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,5,203.0,124.41,152.25,CHINA,SOUTH,Li Chen,2015-11-28,2015-11-28 19:13:03,2015-12-02,COMPLETED
9167,IN-STORE,STORE,HELMET,ACCESSORY,Bell,Rahul Sanchez,rahul.sanchez92@outlook.com,FRANCE,Lyon,FEMALE,REGULAR,1,121.0,72.67,6.05,ENGLAND,NORTH,Grace Turner,11/01/2016,2016-11-01 15:50:50,2016-11-01,COMPLETED
9168,ON-LINE,WEB,TV,ELECTRONICS,LG,Matthew Phillips,matthew.phillips68@proton.me,GERMANY,Berlin,MALE,REGULAR,2,1033.0,766.36,0.0,CHINA,SOUTH,Wei Zhang,10/18/2015,2015-10-18 19:48:57,2015-10-27,COMPLETED
9169,ON-LINE,WEB,TV,ELECTRONICS,Sony,Jane Allen,jane.allen48@yahoo.com,USA,Chicago,FEMALE,REGULAR,2,1663.0,1276.71,0.0,USA,WEST,Jay Smith,03/05/2015,2015-03-05 09:32:36,2015-03-05,COMPLETED
9170,ON-LINE,WEB,SCOOTER,MOBILITY,Xiaomi,Isabella Clark,isabella.clark89@proton.me,MEXICO,Mexico City,MALE,REGULAR,2,751.0,564.63,75.1,USA,WEST,Jay Smith,2017-11-21,2017-11-21 20:44:35,2017-11-26,COMPLETED
9171,IN-STORE,STORE,BIKE,MOBILITY,Trek,Henry Anderson,henry.anderson14@outlook.com,GERMANY,Hamburg,MALE,REGULAR,1,1097.0,835.35,0.0,USA,EAST,Jay Smith,2016-10-17,2016-10-17 16:38:34,2016-10-23,COMPLETED
9172,ON-LINE,WEB,SCOOTER,MOBILITY,Razor,Hans Martin,hans.martin76@yahoo.com,CANADA,Vancouver,FEMALE,STUDENT,3,380.0,232.74,0.0,ENGLAND,SOUTH,Grace Turner,03/21/2017,2017-03-21 08:36:25,2017-03-27,COMPLETED
9173,ON-LINE,WEB,IPAD,TABLET,Apple,Mason Weber,mason.weber56@gmail.com,INDIA,Mumbai,MALE,PREMIUM,3,941.0,746.25,423.45,CHINA,SOUTH,Wei Zhang,11/02/2016,2016-11-02 14:56:47,2016-11-08,COMPLETED
9174,IN-STORE,STORE,HEADPHONES,AUDIO,Apple,Scarlett Allen,scarlett.allen68@icloud.com,ENGLAND,London,MALE,STUDENT,5,81.0,60.94,0.0,CHINA,EAST,Li Chen,12/25/2017,2017-12-25 12:23:38,2018-01-02,COMPLETED
9175,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Lily Muller,lily.muller9@yahoo.com,MEXICO,Mexico City,FEMALE,PREMIUM,1,2754.0,2021.91,137.7,USA,WEST,Linda Parker,11/30/2016,2016-11-30 20:41:38,2016-12-07,COMPLETED
9176,ON-LINE,WEB,IPAD,TABLET,Apple,Li Scott,li.scott61@yahoo.com,CANADA,Vancouver,MALE,REGULAR,2,914.0,729.23,182.8,USA,EAST,Linda Parker,2016-08-23,2016-08-23 14:50:54,2016-09-01,COMPLETED
9177,IN-STORE,STORE,EBIKE,MOBILITY,Giant,Carlos Harris,carlos.harris7@yahoo.com,INDIA,Mumbai,MALE,REGULAR,1,2366.0,1529.66,0.0,CANADA,WEST,Emily Chen,2017-11-07,2017-11-07 15:46:32,2017-11-11,COMPLETED
9178,IN-STORE,STORE,WATCH,WEARABLE,Samsung,George Taylor,george.taylor81@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,1,351.0,279.25,0.0,USA,EAST,Jay Smith,10/11/2016,2016-10-11 13:34:26,2016-10-15,COMPLETED
9179,ON-LINE,WEB,TV,ELECTRONICS,Sony,Sara Sharma,sara.sharma17@gmail.com,CHINA,Shanghai,FEMALE,REGULAR,1,1308.0,836.86,0.0,USA,EAST,Jay Smith,2016-09-07,2016-09-07 21:02:26,2016-09-16,COMPLETED
9180,ON-LINE,WEB,IPHONE,MOBILE,Apple,Marco Dubois,marco.dubois1@gmail.com,MEXICO,Guadalajara,MALE,REGULAR,1,1234.0,981.13,0.0,USA,EAST,Jay Smith,2015-12-19,2015-12-19 11:48:23,2015-12-28,COMPLETED
9181,IN-STORE,STORE,IPHONE,MOBILE,Apple,Abigail Moreau,abigail.moreau33@gmail.com,USA,Chicago,FEMALE,STUDENT,1,1349.0,1009.63,0.0,USA,EAST,Jay Smith,2016-03-27,2016-03-27 11:50:36,2016-03-29,COMPLETED
9182,ON-LINE,WEB,IPHONE,MOBILE,Apple,Ella Campbell,ella.campbell68@gmail.com,CHINA,Beijing,FEMALE,STUDENT,2,1304.0,912.75,0.0,USA,EAST,Linda Parker,2017-07-03,2017-07-03 11:57:20,2017-07-06,COMPLETED
9183,IN-STORE,STORE,IPHONE,MOBILE,Apple,William Williams,william.williams28@icloud.com,CHINA,Beijing,MALE,REGULAR,1,1266.0,995.43,126.6,USA,EAST,Linda Parker,2015-05-29,2015-05-29 17:05:00,2015-06-02,COMPLETED
9184,IN-STORE,STORE,SCOOTER,MOBILITY,Xiaomi,Samuel Schmidt,samuel.schmidt67@icloud.com,CHINA,Shenzhen,MALE,REGULAR,1,278.0,196.81,0.0,CHINA,EAST,Li Chen,2015-07-18,2015-07-18 11:39:20,2015-07-26,COMPLETED
9185,ON-LINE,WEB,COMPUTER,COMPUTERS,Dell,Oliver Wang,oliver.wang81@outlook.com,CANADA,Toronto,FEMALE,REGULAR,1,1113.0,830.64,111.3,USA,WEST,Jay Smith,02/18/2016,2016-02-18 14:38:35,2016-02-25,COMPLETED
9186,ON-LINE,MOBILE_APP,WATCH,WEARABLE,Samsung,Wei Martinez,wei.martinez64@outlook.com,GERMANY,Berlin,MALE,REGULAR,5,538.0,389.51,134.5,USA,WEST,Jay Smith,2016-09-15,2016-09-15 12:57:13,2016-09-21,COMPLETED
9187,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Scarlett Patel,scarlett.patel40@gmail.com,MEXICO,Guadalajara,FEMALE,STUDENT,2,228.0,137.18,0.0,USA,EAST,Linda Parker,2015-07-12,2015-07-12 19:36:54,2015-07-21,COMPLETED
9188,IN-STORE,STORE,BIKE,MOBILITY,Trek,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,2,956.0,759.32,286.8,USA,EAST,Jay Smith,2015-06-03,2015-06-03 14:21:00,2015-06-08,COMPLETED
9189,ON-LINE,WEB,SCOOTER,MOBILITY,Razor,Owen Wang,owen.wang34@outlook.com,CHINA,Shanghai,MALE,STUDENT,1,507.0,378.99,50.7,CANADA,CENTRAL,Emily Chen,09/22/2017,2017-09-22 15:14:58,2017-09-25,COMPLETED
9190,ON-LINE,WEB,COMPUTER,COMPUTERS,Lenovo,Olivia Rossi,olivia.rossi75@icloud.com,CHINA,Beijing,FEMALE,REGULAR,1,1934.0,1390.3,0.0,CHINA,EAST,Wei Zhang,11/05/2017,2017-11-05 19:14:56,2017-11-09,COMPLETED
9191,ON-LINE,WEB,TV,ELECTRONICS,LG,Ella Dubois,ella.dubois81@yahoo.com,CHINA,Beijing,MALE,REGULAR,1,1281.0,983.69,0.0,CANADA,CENTRAL,Noah Bennett,03/24/2016,2016-03-24 17:44:45,2016-03-26,COMPLETED
9192,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Trek,Giulia Thompson,giulia.thompson59@icloud.com,MEXICO,Mexico City,FEMALE,REGULAR,1,555.0,375.36,0.0,USA,WEST,Jay Smith,09/17/2016,2016-09-17 21:12:31,2016-09-18,COMPLETED
9193,IN-STORE,STORE,HEADPHONES,AUDIO,Bose,Sarah White,sarah.white83@outlook.com,USA,San Jose,FEMALE,REGULAR,1,270.0,195.72,0.0,USA,WEST,Jay Smith,2015-08-08,2015-08-08 11:26:24,2015-08-10,COMPLETED
9194,ON-LINE,WEB,HEADPHONES,AUDIO,Sony,Evelyn Weber,evelyn.weber82@gmail.com,MEXICO,Guadalajara,FEMALE,REGULAR,3,132.0,86.41,59.4,CHINA,SOUTH,Li Chen,07/09/2016,2016-07-09 21:13:08,2016-07-12,COMPLETED
9195,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Michael Lopez,michael.lopez12@gmail.com,FRANCE,Lyon,MALE,PREMIUM,2,65.0,45.8,0.0,CANADA,WEST,Noah Bennett,10/13/2016,2016-10-13 14:53:50,2016-10-13,COMPLETED
9196,IN-STORE,STORE,WATCH,WEARABLE,Samsung,Karl Martinez,karl.martinez86@proton.me,GERMANY,Hamburg,FEMALE,STUDENT,2,335.0,231.91,0.0,CHINA,SOUTH,Li Chen,08/12/2016,2016-08-12 19:52:35,2016-08-21,COMPLETED
9197,ON-LINE,WEB,HEADPHONES,AUDIO,Sony,Mason Carter,mason.carter81@icloud.com,USA,New York,MALE,REGULAR,1,107.0,82.12,0.0,USA,EAST,Jay Smith,05/28/2017,2017-05-28 11:26:52,2017-06-05,COMPLETED
9198,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Ella Campbell,ella.campbell68@gmail.com,CHINA,Beijing,FEMALE,STUDENT,3,1486.0,923.21,0.0,USA,EAST,Linda Parker,12/19/2016,2016-12-19 12:29:00,2016-12-24,RETURNED
9199,ON-LINE,WEB,TV,ELECTRONICS,LG,Oliver Muller,oliver.muller91@gmail.com,CHINA,Beijing,MALE,REGULAR,1,801.0,496.37,0.0,USA,EAST,Jay Smith,08/09/2015,2015-08-09 13:07:10,2015-08-10,RETURNED
9200,ON-LINE,WEB,HELMET,ACCESSORY,Specialized,Mason Clark,mason.clark56@icloud.com,CHINA,Beijing,MALE,REGULAR,5,148.0,98.06,74.0,CHINA,SOUTH,Wei Zhang,2015-05-01,2015-05-01 14:52:09,2015-05-09,COMPLETED
9201,ON-LINE,MOBILE_APP,IPHONE,MOBILE,Apple,Matthew Campbell,matthew.campbell42@gmail.com,CANADA,Vancouver,FEMALE,STUDENT,2,1001.0,727.48,0.0,CHINA,EAST,Wei Zhang,2015-07-21,2015-07-21 18:18:03,2015-07-23,COMPLETED
9202,IN-STORE,STORE,TV,ELECTRONICS,Samsung,Sophia Martin,sophia.martin74@gmail.com,USA,New York,MALE,STUDENT,1,587.0,369.28,0.0,USA,EAST,Jay Smith,11/27/2016,2016-11-27 10:50:06,2016-12-06,COMPLETED
9203,ON-LINE,MOBILE_APP,TV,ELECTRONICS,LG,Daniel Clark,daniel.clark14@proton.me,USA,Chicago,FEMALE,REGULAR,1,640.0,504.58,32.0,USA,WEST,Linda Parker,2017-06-19,2017-06-19 09:14:00,2017-06-28,COMPLETED
9204,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Sara Sharma,sara.sharma17@gmail.com,CHINA,Shanghai,FEMALE,REGULAR,1,320.0,202.12,0.0,USA,WEST,Linda Parker,2016-10-20,2016-10-20 09:28:00,2016-10-28,COMPLETED
9205,IN-STORE,STORE,TV,ELECTRONICS,Samsung,Wei Scott,wei.scott25@outlook.com,FRANCE,Paris,FEMALE,STUDENT,3,745.0,457.55,0.0,USA,EAST,Linda Parker,08/08/2015,2015-08-08 12:52:58,2015-08-10,COMPLETED
9206,ON-LINE,MOBILE_APP,WATCH,WEARABLE,Samsung,Ella Dubois,ella.dubois81@yahoo.com,CHINA,Beijing,MALE,REGULAR,3,750.0,496.5,337.5,USA,EAST,Linda Parker,08/19/2017,2017-08-19 11:27:23,2017-08-22,COMPLETED
9207,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Giant,Logan Wang,logan.wang4@gmail.com,GERMANY,Berlin,FEMALE,REGULAR,1,730.0,566.63,36.5,CHINA,EAST,Wei Zhang,07/26/2017,2017-07-26 13:07:06,2017-08-02,COMPLETED
9208,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Harper Ferrari,harper.ferrari49@proton.me,GERMANY,Hamburg,MALE,REGULAR,1,238.0,177.22,11.9,USA,WEST,Jay Smith,2015-12-29,2015-12-29 10:49:23,2016-01-03,COMPLETED
9209,IN-STORE,STORE,IPHONE,MOBILE,Apple,Olivia Rossi,olivia.rossi75@icloud.com,CHINA,Beijing,FEMALE,REGULAR,3,931.0,677.29,279.3,USA,EAST,Jay Smith,12/05/2015,2015-12-05 15:32:44,2015-12-06,COMPLETED
9210,ON-LINE,WEB,IPHONE,MOBILE,Apple,Isabella Clark,isabella.clark89@proton.me,MEXICO,Mexico City,MALE,REGULAR,1,868.0,608.01,86.8,USA,EAST,Jay Smith,2016-12-20,2016-12-20 12:03:26,2016-12-23,COMPLETED
9211,ON-LINE,WEB,COMPUTER,COMPUTERS,HP,Marco Dubois,marco.dubois1@gmail.com,MEXICO,Guadalajara,MALE,REGULAR,1,1402.0,940.95,0.0,CHINA,EAST,Li Chen,05/14/2015,2015-05-14 15:24:56,2015-05-17,COMPLETED
9212,IN-STORE,STORE,WATCH,WEARABLE,Garmin,Matthew Phillips,matthew.phillips68@proton.me,GERMANY,Berlin,MALE,REGULAR,1,538.0,378.61,0.0,CANADA,CENTRAL,Noah Bennett,2015-03-23,2015-03-23 14:47:21,2015-03-25,RETURNED
9213,IN-STORE,STORE,SCOOTER,MOBILITY,Xiaomi,Joseph Patel,joseph.patel49@gmail.com,USA,New York,FEMALE,PREMIUM,2,614.0,406.23,122.8,USA,EAST,Jay Smith,2017-04-21,2017-04-21 15:43:36,2017-04-27,COMPLETED
9214,ON-LINE,WEB,COMPUTER,COMPUTERS,HP,David Johnson,david.johnson98@icloud.com,ITALY,Milan,MALE,STUDENT,1,970.0,763.29,0.0,USA,WEST,Linda Parker,01/23/2017,2017-01-23 21:28:10,2017-01-27,COMPLETED
9215,ON-LINE,WEB,TV,ELECTRONICS,Samsung,Francesca Perez,francesca.perez95@gmail.com,ITALY,Rome,MALE,REGULAR,1,1629.0,1057.53,81.45,USA,WEST,Linda Parker,09/02/2017,2017-09-02 14:18:51,2017-09-02,COMPLETED
9216,ON-LINE,WEB,IPHONE,MOBILE,Apple,Charlotte Moore,charlotte.moore24@outlook.com,USA,San Jose,MALE,STUDENT,1,1276.0,808.49,127.6,CHINA,SOUTH,Li Chen,07/10/2015,2015-07-10 09:05:25,2015-07-13,COMPLETED
9217,ON-LINE,MOBILE_APP,SCOOTER,MOBILITY,Xiaomi,Karl Zhang,karl.zhang35@outlook.com,ENGLAND,London,MALE,REGULAR,1,622.0,392.73,31.1,CANADA,WEST,Emily Chen,2016-12-03,2016-12-03 16:01:05,2016-12-05,COMPLETED
9218,ON-LINE,WEB,IPHONE,MOBILE,Apple,Sara Sharma,sara.sharma17@gmail.com,CHINA,Shanghai,FEMALE,REGULAR,1,1356.0,820.2,0.0,USA,EAST,Jay Smith,07/25/2015,2015-07-25 19:39:49,2015-08-03,COMPLETED
9219,ON-LINE,WEB,TV,ELECTRONICS,LG,Pierre Lopez,pierre.lopez68@icloud.com,CHINA,Beijing,MALE,PREMIUM,1,1625.0,1047.25,81.25,ENGLAND,SOUTH,Oliver Reed,2015-12-04,2015-12-04 15:04:49,2015-12-04,COMPLETED
9220,IN-STORE,STORE,IPAD,TABLET,Apple,Ella Dubois,ella.dubois81@yahoo.com,CHINA,Beijing,MALE,REGULAR,3,454.0,328.59,0.0,USA,EAST,Linda Parker,2016-11-04,2016-11-04 11:13:43,2016-11-09,COMPLETED
9221,ON-LINE,WEB,BIKE,MOBILITY,Cannondale,Lucia Sharma,lucia.sharma22@icloud.com,FRANCE,Lyon,MALE,PREMIUM,1,1030.0,666.95,0.0,CANADA,CENTRAL,Emily Chen,2016-09-25,2016-09-25 17:07:41,2016-09-27,COMPLETED
9222,ON-LINE,WEB,BIKE,MOBILITY,Cannondale,David Miller,david.miller58@proton.me,CANADA,Toronto,MALE,REGULAR,2,554.0,335.27,0.0,USA,WEST,Linda Parker,10/23/2016,2016-10-23 11:57:52,2016-10-28,COMPLETED
9223,ON-LINE,WEB,IPAD,TABLET,Apple,Jack Wright,jack.wright11@proton.me,GERMANY,Hamburg,MALE,REGULAR,2,416.0,276.63,0.0,CHINA,EAST,Li Chen,12/31/2016,2016-12-31 09:27:15,2017-01-05,COMPLETED
9224,ON-LINE,WEB,HELMET,ACCESSORY,Bell,Amir Zhang,amir.zhang14@outlook.com,ITALY,Rome,MALE,REGULAR,3,196.0,120.82,0.0,CHINA,SOUTH,Wei Zhang,2015-12-10,2015-12-10 19:28:19,2015-12-16,COMPLETED
